url,name,sex,region,weiboCount,foucsCount,fensCount
https://weibo.cn/u/6616105743,用户6616105743 女/河南,女,河南         ,0,151,1
https://weibo.cn/u/5179531185,甭管甭问甭操心_,女,其他         ,11723,6776,472
https://weibo.cn/u/5884339910,一个像多肉的姑娘 女/北京,女,北京          坚强而毫无意义的活着,668,668,119
https://weibo.cn/u/6616106141,用户6616106141 男/其他,男,其他         ,0,73,2
https://weibo.cn/u/6582405918,野子46043 女/其他,女,其他         ,2,121,3
https://weibo.cn/u/3579390147,麦多7 男/其他,男,其他         ,6,218,4
https://weibo.cn/u/1870917740,我爱花家地 女/湖北,女,湖北         ,1074,112,156
https://weibo.cn/u/5766618366,书香1品味 女/北京,女,北京          个体经营，美甲美容，DIY手工首饰，皮包！,16,287,31
https://weibo.cn/u/6616104840,用户6616104840 男/其他,男,其他         ,0,190,1
https://weibo.cn/u/6616547042,用户6616547042 男/其他,男,其他         ,0,56,1
https://weibo.cn/u/6616103846,拜拜喽过去 男/安徽,男,安徽          大家好  我是一名80后玉器雕刻师:很高兴你能出现在我的世界！,0,152,3
https://weibo.cn/u/6616545848,用户6616545848 女/广东,女,广东         ,1,128,1
https://weibo.cn/u/1700335901,DullDon 女/上海,女,上海          smartgirl,63,180,77
https://weibo.cn/u/6616102744,用户6616102744 女/湖南,女,湖南         ,0,54,1
https://weibo.cn/u/1407126591,johnnyweb 男/重庆,男,重庆          有人说时光荏苒，何必执着……,3490,143,539
https://weibo.cn/u/6616102842,旧旅64055 男/其他,男,其他         ,0,57,1
https://weibo.cn/u/6267409648,用户6267409648 女/其他,女,其他         ,0,58,1
https://weibo.cn/u/5646553070,edscb 女/其他,女,其他         ,7,117,22
https://weibo.cn/u/6616101949,半城繁华伊人泪37533 男/其他,男,其他         ,0,167,2
https://weibo.cn/u/6616101947,Ys圣域沈亦辰25105 男/其他,男,其他         ,0,141,1
https://weibo.cn/u/6473897012,用户6473897012 男/其他,男,其他         ,2,247,9
https://weibo.cn/u/6616543445,没事我蹲下来好了91699 男/其他,男,其他         ,0,61,1
https://weibo.cn/u/6616101446,訾DB_valkyrie 女/广东,女,广东         ,0,49,1
https://weibo.cn/u/1799244047,艾尔姆士,男,其他         ,11,328,1042
https://weibo.cn/u/6109812453,你的酒气,女,陕西         ,73,90,101
https://weibo.cn/u/6129005548,慕·长安 女/其他,女,其他          想回到那个叫作长安的地方。,550,78,39
https://weibo.cn/u/6616099147,小半71066 男/其他,男,其他         ,0,144,1
https://weibo.cn/u/6271648192,用户6271648192 男/其他,男,其他         ,0,804,8
https://weibo.cn/u/6613356318,吃不胖的小美妞 女/其他,女,其他         ,16,74,21
https://weibo.cn/u/6276481143,YY木筽 女/其他,女,其他         ,1,72,9
https://weibo.cn/u/6616540641,中街伟少 男/河南,男,河南         ,0,207,2
https://weibo.cn/u/2142346974,real_xiaoshizi,女,江苏         ,479,201,94
https://weibo.cn/u/3109202047,中海达-王桂亮 男/黑龙江,男,黑龙江         ,0,70,5
https://weibo.cn/u/5650650848,用户5650650848 男/其他,男,其他         ,1,86,1
https://weibo.cn/u/6616098247,瓶邪91891 男/其他,男,其他         ,1,331,3
https://weibo.cn/u/6616540543,糜姬何铰 男/广东,男,广东         ,0,56,1
https://weibo.cn/u/5492786941,喝百事的雪碧 男/黑龙江,男,黑龙江         ,0,52,2
https://weibo.cn/u/6616539749,丸子欣80022 男/其他,男,其他         ,5,121,1
https://weibo.cn/u/6616539048,用户6616539048 女/贵州,女,贵州         ,0,215,1
https://weibo.cn/u/6616097148,仰尚牧准 男/广东,男,广东         ,0,56,1
https://weibo.cn/u/3102097843,凸口术,女,四川          景观设计在学者-坤坤小迷妹,33,135,68
https://weibo.cn/u/6616097040,_lyukala2006 女/广东,女,广东         ,0,53,1
https://weibo.cn/u/6207510344,若禅93656 男/其他,男,其他         ,16,100,3
https://weibo.cn/u/2320098571,璠茄-pluto,女,河南          8012.6 真不能再胖了...,2493,859,406
https://weibo.cn/u/6616096149,猎凯 男/北京,男,北京         ,0,55,1
https://weibo.cn/u/6616094443,箫笛声声鹿知离 女/江苏,女,江苏         ,0,67,1
https://weibo.cn/u/6615937747,酸奶198609 女/福建,女,福建         ,1,138,2
https://weibo.cn/u/1617613837,卜三峰景观设计 男/天津,男,天津          景观设计师。,2223,80,185
https://weibo.cn/u/6582390423,花开一季叶落一地201806 男/其他,男,其他         ,10,67,25
https://weibo.cn/u/6616535541,周公瑾63642 男/其他,男,其他         ,0,186,2
https://weibo.cn/u/6616535541,周公瑾63642 男/其他,男,其他         ,0,186,2
https://weibo.cn/u/6616535540,用户6616535540 女/甘肃,女,甘肃         ,1,58,2
https://weibo.cn/u/6616092747,用户6616092747 男/其他,男,其他         ,0,51,1
https://weibo.cn/u/5537921261,第俩天 女/四川,女,四川          收集音乐 喜欢画画,474,210,123
https://weibo.cn/u/6616092247,用户6616092247 男/其他,男,其他         ,0,139,1
https://weibo.cn/u/6616092043,用户6616092043 男/其他,男,其他         ,0,121,1
https://weibo.cn/u/6472705047,执手听风吟3877 女/其他,女,其他         ,2,193,1
https://weibo.cn/u/5277620645,用评棠娇壹weng 女/浙江,女,浙江         ,36,83,1
https://weibo.cn/u/6616090542,谁作孽的悲剧517 女/北京,女,北京         ,0,179,1
https://weibo.cn/u/6615187834,初识与你2018 女/其他,女,其他         ,18,610,17
https://weibo.cn/u/6616527368,用户6616527368 男/其他,男,其他         ,0,109,1
https://weibo.cn/u/6616090446,柴卞钦 女/广东,女,广东         ,0,52,1
https://weibo.cn/u/6616532041,--我非良人丶21204 男/广西,男,广西         ,0,309,1
https://weibo.cn/u/6105941977,嗜蜃 男/安徽,男,安徽          我就是我,69,65,44
https://weibo.cn/u/6616531340,渡62437 男/其他,男,其他         ,0,244,1
https://weibo.cn/u/6616088945,用户6616088945 男/其他,男,其他         ,0,74,1
https://weibo.cn/u/6447462492,HEYD17 男/其他,男,其他         ,142,216,19
https://weibo.cn/u/5771613842,礼文君 男/其他,男,其他         ,0,58,1
https://weibo.cn/u/6616088646,红S_gaigai 女/广东,女,广东         ,0,52,1
https://weibo.cn/u/5631470101,wulikkkkkkkKAI 女/陕西,女,陕西          小天…一起走花路吧！！ EXO we are one,470,221,15
https://weibo.cn/u/6616530547,用户6616530547 男/广东,男,广东         ,0,55,1
https://weibo.cn/u/5809504440,晴天里的白玫瑰,男,广西         ,66,396,34
https://weibo.cn/u/6616071130,用户6616071130 男/其他,男,其他         ,0,251,4
https://weibo.cn/u/3756048941,用户3756048941 男/其他,男,其他         ,60,56,1
https://weibo.cn/u/6616529047,cute_洛枳2018 女/福建,女,福建          结局尚未更定，你我都是黑马。,0,223,1
https://weibo.cn/u/6600952946,就这样199806 女/河南,女,河南         ,7,223,9
https://weibo.cn/u/6512662241,用户6512662241 男/其他,男,其他         ,0,145,1
https://weibo.cn/u/1534800884,小不正经老顽童 女/四川,女,四川          微醺,3963,1277,1033
https://weibo.cn/u/5343335046,用户5343335046 男/其他,男,其他         ,10,101,3
https://weibo.cn/u/5460547546,用户5460547546 女/海南,女,海南          如果没有人护你的周全，那就酷到没有软肋。,1,117,1
https://weibo.cn/u/6616527849,用户6616527849 男/其他,男,其他         ,0,309,1
https://weibo.cn/u/6616085845,柠檬不酸58736 男/其他,男,其他         ,0,227,2
https://weibo.cn/u/6616086044,龙崔靳和 男/海外,男,海外         ,0,52,1
https://weibo.cn/u/6460772544,用户6460772544 女/其他,女,其他         ,0,53,1
https://weibo.cn/u/5639711648,小姐姐吖wow,女,河南         ,21,168,12
https://weibo.cn/u/6616082842,毕加猪hh 男/其他,男,其他         ,0,152,2
https://weibo.cn/u/6616526349,用户6616526349 女/海外,女,海外         ,0,53,1
https://weibo.cn/u/6135006803,盉夫子 男/山东,男,山东          奥雷里亚诺，马孔多在下雨,10,150,24
https://weibo.cn/u/6616083849,吕小布51566 男/其他,男,其他         ,0,35,1
https://weibo.cn/u/6616526249,用户6616526249 男/其他,男,其他         ,0,56,1
https://weibo.cn/u/6616525940,陈白廉颜 男/广东,男,广东         ,0,54,1
https://weibo.cn/u/6616083042,用户6616083042 女/湖北,女,湖北         ,0,53,1
https://weibo.cn/u/6616082746,居居龙和糖葫芦 女/其他,女,其他         ,0,41,1
https://weibo.cn/u/6616082540,毋Ap_feidao 男/广东,男,广东         ,0,51,1
https://weibo.cn/u/6616524047,强M_Fantasy 男/山东,男,山东         ,0,56,1
https://weibo.cn/u/6613395960,毁灭者1981 男/海南,男,海南          我叫……来自…… 生活上，我的性格比较开朗活泼，人际关系也...,3,85,7
https://weibo.cn/u/6616081144,HeartCoeur96423 男/其他,男,其他         ,0,143,1
https://weibo.cn/u/6616077945,用户6616077945 男/云南,男,云南         ,0,75,3
https://weibo.cn/u/6616521248,何叶清666 男/其他,男,其他         ,0,165,2
https://weibo.cn/u/6136028566,XUNUO啊 女/其他,女,其他          没钱换微博背景的小姐姐,4,19,10
https://weibo.cn/u/3982110726,沐然789 女/其他,女,其他         ,35,990,96
https://weibo.cn/u/6616079440,用户6616079440 男/其他,男,其他         ,0,98,2
https://weibo.cn/u/6446233920,用户6446233920 男/新疆,男,新疆         ,143,250,9
https://weibo.cn/u/1751918102,酷羯小宅 女/湖北,女,湖北         ,639,157,168
