url,name,sex,region,weiboCount,foucsCount,fensCount
https://weibo.cn/u/5189246208,天梦殇已认证 男/广东,男,广东,5,74,307
https://weibo.cn/u/6616552874,用户6616552874 男/其他,男,其他,0,293,1
https://weibo.cn/u/6604996751,蘭山搖動秀山舞,男,浙江,24,144,32
https://weibo.cn/u/5340198277,123QWpBl 男/其他,男,其他,129,2917,95
https://weibo.cn/u/6576811924,Cyk0218 女/山西,女,山西,0,218,1
https://weibo.cn/u/6356423195,萝莉Dvi- 女/湖北,女,湖北,24,120,52
https://weibo.cn/u/6358128921,用户6358128921 女/其他,女,其他,0,55,1
https://weibo.cn/u/5209365521,请叫我优秀,男,江苏,269,108,139
https://weibo.cn/u/1775876777,全立顺,男,天津,23343,739,2666
https://weibo.cn/u/6541903608,谁是跳跳976 男/湖北,男,湖北,3,88,7
https://weibo.cn/u/6541903608,谁是跳跳976 男/湖北,男,湖北,3,88,7
https://weibo.cn/u/2814819701,好一头大蟒蛇,女,重庆,334,370,800
https://weibo.cn/u/6616104531,丞可爱520 女/山东,女,山东,0,114,1
https://weibo.cn/u/6144655392,夏天的雨yu_,男,其他,2,21,9
https://weibo.cn/u/6473911731,反赌勇士,男,陕西,44,789,10270
https://weibo.cn/u/5635818049,缘途有你987 男/广东,男,广东,33,37,18
https://weibo.cn/u/6616108004,用户6616108004 男/其他,男,其他,0,60,2
https://weibo.cn/u/6599318799,浅音68649 男/其他,男,其他,2,79,1
https://weibo.cn/u/6422556300,quekou_planet_ 女/北京,女,北京,411,182,18
https://weibo.cn/u/5782272309,小耳朵200005 女/山东,女,山东,0,32,20
https://weibo.cn/u/6031073937,一克米子 女/海外,女,海外,78,57,7
https://weibo.cn/u/6616544525,用户6616544525 女/贵州,女,贵州,0,120,1
https://weibo.cn/u/2945981180,冬瑞雪兆丰年 女/其他,女,其他,199,94,90
https://weibo.cn/u/6611773615,Taroumati0 女/北京,女,北京,85,45,20
https://weibo.cn/u/2994993860,姜少杰,男,吉林,85,210,196
https://weibo.cn/u/6616549216,用户6616549216 男/其他,男,其他,0,54,1
https://weibo.cn/u/2267425085,HeJiin,女,福建,93,248,666
https://weibo.cn/u/6613745565,LIVE静听江南烟雨89479 男/其他,男,其他,0,232,10
https://weibo.cn/u/5452543601,漫步仁笙,男,贵州,30,103,6
https://weibo.cn/u/6616106229,花马琴 女/广东,女,广东,0,59,1
https://weibo.cn/u/2267425085,HeJiin,女,福建,93,248,666
https://weibo.cn/u/6613745565,LIVE静听江南烟雨89479 男/其他,男,其他,0,232,10
https://weibo.cn/u/5452543601,漫步仁笙,男,贵州,30,103,6
https://weibo.cn/u/6616106229,花马琴 女/广东,女,广东,0,59,1
https://weibo.cn/u/5459681112,谁懂海绵宝宝的笑 男/江西,男,江西,31,70,23
https://weibo.cn/u/6356881139,为誰18691 男/其他,男,其他,1,121,1
https://weibo.cn/u/5870225400,可乐会冒泡泡泡呀 女/天津,女,天津,136,159,13
https://weibo.cn/u/1322611035,梦雨DreamRain 女/广东,女,广东,1005,424,588
https://weibo.cn/u/1989084855,木昜欣,女,重庆,133,286,151
https://weibo.cn/u/6591993214,雨夜201803 男/广西,男,广西,11,101,34
https://weibo.cn/u/6591993214,雨夜201803 男/广西,男,广西,11,101,34
https://weibo.cn/u/6616100935,失宠885 男/其他,男,其他,0,91,1
https://weibo.cn/u/2153943025,lhl-顺其自然,女,广东,6437,97,366
https://weibo.cn/u/2426562883,独自一人梦 男/广东,男,广东,352,314,131
https://weibo.cn/u/5605641662,陌雨忆 女/贵州,女,贵州,169,110,29
https://weibo.cn/u/2131689094,山的光芒 男/云南,男,云南,466,372,151
https://weibo.cn/u/6289061229,爱你成瘾93136 男/其他,男,其他,1,98,7
https://weibo.cn/u/6616545402,上等搜查官野欲,男,其他,1,62,1
https://weibo.cn/u/5656308113,龙哥的Mia,女,山东,180,131,25
https://weibo.cn/u/6616103400,用户6616103400 女/广东,女,广东,1,61,1
https://weibo.cn/u/6616103400,用户6616103400 女/广东,女,广东,1,61,1
https://weibo.cn/u/6616103467,HEYMAN69427 男/其他,男,其他,0,8,2
https://weibo.cn/u/6512826593,助人为乐的遇见爱情的利先生 男/其他,男,其他,6,52,1
https://weibo.cn/u/6616103425,易骆池徘 女/广东,女,广东,0,57,1
https://weibo.cn/u/6054879256,Yarekim 女/福建,女,福建,403,222,4
https://weibo.cn/u/5876762813,安蕴茗,女,湖南,798,89,193
https://weibo.cn/u/5875194103,用户5875194103 男/其他,男,其他,0,23,1
https://weibo.cn/u/5416418089,从灵里的crab 女/内蒙古,女,内蒙古,675,395,54
https://weibo.cn/u/2160805660,Cerasusssp-,女,浙江,13,133,92
https://weibo.cn/u/1104022881,X_E藝,女,福建,0,193,39
https://weibo.cn/u/5784344552,旧城往时,女,其他,81,305,77
https://weibo.cn/u/2970014695,JJ-Lin距離 男/浙江,男,浙江,102,152,38
https://weibo.cn/u/5600269741,六分甜不甜,女,其他,2610,167,195
https://weibo.cn/u/2163305431,麋荼Chanyeolara 女/辽宁,女,辽宁,1108,300,240
https://weibo.cn/u/6340351751,给千禧的千玺 女/广东,女,广东,777,158,111
https://weibo.cn/u/2655966103,UTATUJ,女,山东,322,596,715
https://weibo.cn/u/1884720505,二了个媛,女,安徽,266,269,620
https://weibo.cn/u/3346868094,李婷婷0721 女/河北,女,河北,1057,121,28
https://weibo.cn/u/1278286704,Lazy_Canace 女/天津,女,天津,1250,390,223
https://weibo.cn/u/6537391257,用户6537391257 男/其他,男,其他,0,1074,30
https://weibo.cn/u/6537391257,用户6537391257 男/其他,男,其他,0,1074,30
https://weibo.cn/u/6431973624,夏至流年法师 女/河北,女,河北,1,5,1
https://weibo.cn/u/5671670623,black刘燕53719 男/山西,男,山西,14,156,81
https://weibo.cn/u/6616387631,W-手可摘星辰 男/安徽,男,安徽,1,21,1
https://weibo.cn/u/6614536461,俗气之人65373 男/其他,男,其他,2,8,1
https://weibo.cn/u/6379445157,我要火炎焱燚,男,其他,43,17,5
https://weibo.cn/u/6162182201,梦梦梦梦耶6162182201 女/其他,女,其他,9,190,6
https://weibo.cn/u/6405869793,meng96645 男/其他,男,其他,19,77,3
https://weibo.cn/u/6580087338,用户6580087338 男/其他,男,其他,0,70,1
https://weibo.cn/u/6616543756,胥连郦蘸 女/广东,女,广东,0,56,1
https://weibo.cn/u/2055337213,FION·C,女,其他,69,139,572
https://weibo.cn/u/5777585562,25以后那些年 女/其他,女,其他,3,55,3
https://weibo.cn/u/5572382464,小熙丫s 女/河南,女,河南,262,520,1376
https://weibo.cn/u/6332787784,小犀牛9215 女/其他,女,其他,0,51,1
https://weibo.cn/u/3092526940,若离若弃若等待 男/广东,男,广东,1,21,2
https://weibo.cn/u/1195332051,大庆足迹,男,黑龙江,7063,119,225599
https://weibo.cn/u/5277849441,豹纹的老虎 男/其他,男,其他,25,97,14
https://weibo.cn/u/6216659557,用户6216659557 女/其他,女,其他,0,40,1
https://weibo.cn/u/6598431578,古文化的收藏者 男/河北,男,河北,10,451,74
https://weibo.cn/u/6059976982,丑女一枚酱 女/上海,女,上海,2,55,11
https://weibo.cn/u/5641898346,小5情书 女/上海,女,上海,7,102,8
https://weibo.cn/u/2584139504,鏗哇哇 女/广东,女,广东,847,1027,391
https://weibo.cn/u/6616099080,用户6616099080 男/其他,男,其他,0,14,1
https://weibo.cn/u/6616524505,买买买分享 女/其他,女,其他,1,153,1
https://weibo.cn/u/6226603070,小雨和小钰二三事 女/北京,女,北京,29,2,1
https://weibo.cn/u/6616541260,谷羊尹附 男/广东,男,广东,0,58,1
https://weibo.cn/u/6502395709,用户愿善良永存 男/其他,男,其他,21,52,4
https://weibo.cn/u/5625692928,嘴里叼个甜甜千 女/浙江,女,浙江,2456,158,54
https://weibo.cn/u/5728987680,上易烊,女,其他,4686,218,1957
https://weibo.cn/u/2147554343,唯梨涡与眉心痣不可辜负Gc,女,福建,36903,595,2938
https://weibo.cn/u/2147554343,唯梨涡与眉心痣不可辜负Gc,女,福建,36903,595,2938
https://weibo.cn/u/6356507307,易喜鹤呀,女,福建,1239,87,890
https://weibo.cn/u/1772053392,是摇摇7喜的小仙女呀,女,山东,5478,271,400
https://weibo.cn/u/1949287627,狗鹤_,女,湖北,3341,278,130
https://weibo.cn/u/1008930790,星星行囊,女,福建,23106,269,2490
https://weibo.cn/u/5131453412,嗯嗯前知后觉 女/其他,女,其他,7463,178,94
https://weibo.cn/u/5483851240,弱水三千唯易而取,女,山东,11794,301,849
https://weibo.cn/u/5124970886,Erstickttt,女,海外,189,233,621
https://weibo.cn/u/6527158891,奢侈品美鞋美包 女/其他,女,其他,54,653,98
https://weibo.cn/u/1354733584,___琪子,女,广东,21650,299,836
https://weibo.cn/u/2290959445,-Datingg 女/广东,女,广东,62,368,275
https://weibo.cn/u/2698841007,奔跑吧樊 男/湖南,男,湖南,348,939,135
https://weibo.cn/u/6616538004,用户6616538004 男/其他,男,其他,0,58,1
https://weibo.cn/u/5109590372,H2l-,女,广东,22,76,135
https://weibo.cn/u/6611810438,思埠王旭晋,女,山西,2,625,71
https://weibo.cn/u/6616536023,用户6616536023 男/其他,男,其他,0,106,1
https://weibo.cn/u/6616536865,世界和平05440 男/其他,男,其他,0,112,1
https://weibo.cn/u/3211598935,cherryli1993 女/浙江,女,浙江,787,350,60
https://weibo.cn/u/6616531135,用户6616531135 女/其他,女,其他,0,171,1
https://weibo.cn/u/5000079446,陈cc_never_ 女/其他,女,其他,607,473,110
https://weibo.cn/u/6616094781,孔W_peggy 女/广东,女,广东,0,55,1
https://weibo.cn/u/6583551566,走世界198606 女/其他,女,其他,6,188,37
https://weibo.cn/u/5691222598,HEY-南栀 女/内蒙古,女,内蒙古,21,351,56
https://weibo.cn/u/6441479910,离沐倾城937 女/广西,女,广西,36,189,24
https://weibo.cn/u/2937342657,樊樊樊婷婷,女,河北,492,594,582
https://weibo.cn/u/3845640963,Smile丶瞳 女/广东,女,广东,4,29,65
https://weibo.cn/u/6616534657,小二勇1994 男/其他,男,其他,0,61,1
https://weibo.cn/u/5899208572,forever乐51301 男/其他,男,其他,18,35,15
https://weibo.cn/u/6403592082,LilyTongs 女/湖北,女,湖北,7,84,2745
https://weibo.cn/u/5904220113,春卷卷卷a 女/四川,女,四川,0,42,43
https://weibo.cn/u/5540106355,三千繁华唯居 女/四川,女,四川,167,69,49
https://weibo.cn/u/5873089683,用户5873089683 男/其他,男,其他,21,219,8
https://weibo.cn/u/6615941214,博古通今ADSCNNCOM 男/其他,男,其他,12,321,11
https://weibo.cn/u/2427533813,LizOnly,女,广西,2251,120,218
https://weibo.cn/u/2170599377,行游旅游天下,女,陕西,2648,878,10511
https://weibo.cn/u/6616533968,羿红王苟 女/广东,女,广东,0,56,1
https://weibo.cn/u/6616532451,希咿亦雨94518 男/其他,男,其他,0,277,1
https://weibo.cn/u/6616091836,许饶在 男/广东,男,广东,0,57,2
https://weibo.cn/u/6208406710,用户6208406710 女/其他,女,其他,0,62,1
https://weibo.cn/u/6315315985,萧九6315315985 女/上海,女,上海,1,62,2
https://weibo.cn/u/6208406710,用户6208406710 女/其他,女,其他,0,62,1
https://weibo.cn/u/6315315985,萧九6315315985 女/上海,女,上海,1,62,2
https://weibo.cn/u/3592357620,金洲灵石,男,陕西,15687,955,141131
https://weibo.cn/u/5534887369,幽灵_已经变成灰了,女,广东,5285,487,369
https://weibo.cn/u/6615499566,辉远2617 男/浙江,男,浙江,3,307,19
https://weibo.cn/u/6046996382,shfjfjrjfb 男/河南,男,河南,3,356,21
https://weibo.cn/u/6072019142,无线连接,女,广东,3137,226,87
https://weibo.cn/u/2623517633,aitakute88,女,海外,5365,616,183
https://weibo.cn/u/5267782112,啪嗒啪嗒臭咸鱼,女,广东,6056,367,119
https://weibo.cn/u/2826551394,pabo撒浪黑 女/重庆,女,重庆,38,49,88
https://weibo.cn/u/6083740828,Duyullr,女,陕西,170,103,60
https://weibo.cn/u/1808554290,給我一杯草莓茶,女,陕西,5034,202,176
https://weibo.cn/u/5900747027,腐宅重度患者 女/其他,女,其他,1954,162,350
https://weibo.cn/u/5529437397,一叶红色枫叶_849 男/其他,男,其他,4,42,1
https://weibo.cn/u/6469332805,暖人颖 女/其他,女,其他,0,331,4
https://weibo.cn/u/5129417289,用户8szoopt86e 男/其他,男,其他,0,195,1
https://weibo.cn/u/6339549340,是三三啊_ 女/河南,女,河南,267,384,78
https://weibo.cn/u/5337697693,猩红收割95,男,其他,12,438,149
https://weibo.cn/u/2313649623,火龙裹芝麻粒,女,湖北,1556,354,973
https://weibo.cn/u/5601378984,mmm--暮色微凉 女/辽宁,女,辽宁,215,124,82
https://weibo.cn/u/5601378984,mmm--暮色微凉 女/辽宁,女,辽宁,215,124,82
https://weibo.cn/u/6616088883,不纯思想96980 男/其他,男,其他,0,184,2
https://weibo.cn/u/6517223860,Nzza的故事,女,北京,1,114,3
https://weibo.cn/u/6616530403,帅哥一枚885 男/北京,男,北京,0,80,1
https://weibo.cn/u/6616530724,戎W_clovel 男/广东,男,广东,0,57,1
https://weibo.cn/u/5816657434,聪聪而过了 女/浙江,女,浙江,2,90,55
https://weibo.cn/u/3894232978,千玺红口味的木子,女,天津,6285,297,13178
https://weibo.cn/u/5325080878,第1128次告白,女,其他,12320,602,134
https://weibo.cn/u/3195908493,杧果呀啊哈哈哈哈哈哈哈,女,江西,4803,430,236
https://weibo.cn/u/1794932507,搞糊了我就跑 女/浙江,女,浙江,14932,222,110
https://weibo.cn/u/3780874117,wmh小鹿 女/其他,女,其他,724,600,109
https://weibo.cn/u/3288855982,从今若许闲尘月,女,其他,5016,341,95
https://weibo.cn/u/1918724253,动次大次洞冻咚 女/其他,女,其他,5691,635,172
https://weibo.cn/u/1882467733,Shimmaxmin,女,福建,18768,197,371
https://weibo.cn/u/5869445019,北欧精灵朵朵儿,女,河北,82,309,1730
https://weibo.cn/u/3896633679,neverland4x,女,安徽,1676,487,965
https://weibo.cn/u/6085436111,就要中单,女,江苏,450,172,89
https://weibo.cn/u/6324538947,源来一直玺欢凯5210 女/广东,女,广东,0,78,3
https://weibo.cn/u/2977659827,癫妮向着佛系职员前进 女/广西,女,广西,1027,113,173
https://weibo.cn/u/6026830119,wenwwwwww 女/福建,女,福建,24,147,71
https://weibo.cn/u/6560724634,靛紧v37379 男/其他,男,其他,28,379,106
https://weibo.cn/u/3522107367,给你一个勺子,女,浙江,290,384,554
https://weibo.cn/u/2136009607,手机用户2136009607 女/陕西,女,陕西,3,80,7
https://weibo.cn/u/2379805912,QQ群125562750 男/四川,男,四川,1,325,55
https://weibo.cn/u/6616085625,woshigemeinv 男/江苏,男,江苏,4,100,6
https://weibo.cn/u/1851793483,城东乱画画 女/北京,女,北京,1847,614,218
https://weibo.cn/u/5152798694,麻酱蘸一切 女/海外,女,海外,808,140,102
https://weibo.cn/u/6616086759,鲁邰野 女/海外,女,海外,0,56,1
https://weibo.cn/u/1669094091,-XXY晓妍,女,广东,656,325,343
https://weibo.cn/u/1765299331,爱喝旺仔牛奶的浪味仙__ 女/山东,女,山东,2370,141,120
https://weibo.cn/u/3368088364,浑浑噩噩23年的佩奇 男/山东,男,山东,90,74,43
https://weibo.cn/u/6616085955,李峰旭70944 男/其他,男,其他,0,102,1
https://weibo.cn/u/1824705610,长方形的圆滚滚 女/广东,女,广东,46,409,697
https://weibo.cn/u/6493914244,用户19920819燕子 女/其他,女,其他,16,327,1
https://weibo.cn/u/6616527673,孤身穿过雾23830 男/其他,男,其他,0,9,1
https://weibo.cn/u/6004041681,爱你罪不在我 男/湖南,男,湖南,4,24,29
https://weibo.cn/u/5894531117,GalaNa- 女/上海,女,上海,272,272,239
https://weibo.cn/u/6239650158,用户6239650158 女/其他,女,其他,0,56,1
https://weibo.cn/u/6360146840,个性智宸 男/江苏,男,江苏,2,133,2
https://weibo.cn/u/6616075122,一个温柔的小笼包 男/其他,男,其他,1,43,2
